Code,2011/1/25,2011/2/25,2011/3/25,2011/4/25,2011/5/25,2011/6/25,2011/7/25,2011/8/25,2011/9/25,2011/10/25,2011/11/25,2011/12/25,2012/1/25,2012/2/25,2012/3/25,2012/4/25,2012/5/25,2012/6/25,2012/7/25,2012/8/25,2012/9/25,2012/10/25,2012/11/25,2012/12/25,2013/1/25,2013/2/25,2013/3/25,2013/4/25,2013/5/25,2013/6/25,2013/7/25,2013/8/25,2013/9/25,2013/10/25,2013/11/25,2013/12/25,2014/1/25,2014/2/25,2014/3/25,2014/4/25,2014/5/25,2014/6/25,2014/7/25,2014/8/25,2014/9/25,2014/10/25,2014/11/25,2014/12/25,2015/1/25,2015/2/25,2015/3/25,2015/4/25,2015/5/25,2015/6/25,2015/7/25,2015/8/25,2015/9/25,2015/10/25,2015/11/25,2015/12/25,2016/1/25,2016/2/25,2016/3/25,2016/4/25,2016/5/25,2016/6/25,2016/7/25,2016/8/25,2016/9/25,2016/10/25,2016/11/25,2016/12/25,2017/1/25,2017/2/25,2017/3/25,2017/4/25,2017/5/25,2017/6/25,2017/7/25,2017/8/25,2017/9/25,2017/10/25,2017/11/25,2017/12/25,2018/1/25,2018/2/25,2018/3/25,2018/4/25,2018/5/25,2018/6/25,2018/7/25,2018/8/25,2018/9/25,2018/10/25,2018/11/25,2018/12/25,2019/1/25,2019/2/25,2019/3/25,2019/4/25,2019/5/25,2019/6/25,2019/7/25,2019/8/25,2019/9/25,2019/10/25,2019/11/25,2019/12/25,2020/1/25,2020/2/25,2020/3/25,2020/4/25,2020/5/25,2020/6/25,2020/7/25,2020/8/25,2020/9/25,2020/10/25,2020/11/25,2020/12/25,2021/1/25,2021/2/25,2021/3/25,2021/4/25,2021/5/25,2021/6/25,2021/7/25,2021/8/25,2021/9/25,2021/10/25,2021/11/25,2021/12/25
601872.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4413,5.9835,56.7605,292.4761,-35.3247,279.7764,0.6536,57.2017,6.1538,41.0995,12.7853,3.443,-24.3573,1.4373,16.2837,17.2501,0.2861,-0.9878,38.5774,0.1629,-0.402,14.3642,13.2789,-11.0017,1.6844,7.2379,10.8433,0.3922,0,0,0,0,13.2563,2.1382,-3.5413,-0.8243,1.2363,-3.0751,-1.8603,5.421,5.3809,-3.7046,-0.0989,-0.6882,3.4676,6.4107,-0.5571,3.0684,4.2072,11.9491,3.8235,11.6699,-8.2709,5.5076,-0.7927,8.2018,4.0339,-8.5476,17.5211,61.168,-59.4484,-38.2192,104.5866,46.2584,-18.8578,5.8468,47.8578,12.2804,-8.9719,3.3403,26.6303,-4.0222,-21.8666,15.445,1.1275,-2.2853,10.8047,17.6369,-7.569,0,0,0,0,0
601880.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.835,14.9624,131.4799,116.0993,85.5461,19.0576,-29.3879,51.1564,-28.1641,145.9129,-19.6083,-4.9152,-26.2618,-1.9695,178.089,-50.4062,-6.6461,18.2454,-0.2394,1.8061,-0.1735,2.5263,63.7518,4.4423,-0.0524,10.8871,40.265,18.8425,-2.9296,-0.4913,2.9476,2.392,-0.6577,5.4475,-0.9513,-0.8465,0.3101,-3.9239,0.182,0.165,-1.6562,-5.5196,1.3719,0.6309,0.5963,-0.8601,1.0216,-0.7435,2.9858,28.8909,31.2561,-2.4369,-0.4763,2.8711,-0.2777,-0.7909,6.3376,1.0749,-1.2056,0.5649,-1.1112,-1.9226,2.5375,1.2411,-0.4203,1.8321,-10.9472,3.8059,15.2853,-0.3002,7.3137,0.8794,0.0132,-4.4595,4.5279,-0.4351,0.4886,0.0631,0.9365,0,0,0,0,0
601919.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3928,-1.9767,45.6448,320.7746,-59.2908,33.7976,5.3141,58.3632,0,0,0,-79.2031,-30.5902,3.4023,18.2126,5.3697,0.1012,-1.3206,5.1289,1.392,0.831,5.6064,27.4155,-6.7071,1.5068,20.4482,-2.7117,-0.0287,-0.943,0,64.1723,22.8258,-6.9513,-0.8973,-4.402,8.2465,6.6107,-16.0849,1.0401,-0.7062,11.0724,-7.8136,-1.6933,-2.6819,0.4605,-2.7615,5.6093,0.5473,2.8489,8.7269,4.2038,14.4005,-6.7073,1.7194,-0.8036,-0.8573,3.454,0.0087,2.3638,5.8265,-5.1683,-5.1726,2.8426,-4.1316,-4.8038,5.6826,32.0669,31.8602,9.1754,13.7177,105.0384,49.5481,-0.2524,16.9611,28.6672,66.9483,67.5556,141.6728,-114.0484,0,0,0,0,0
601975.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-205.3223,62.6137,111.8864,-80.8033,167.7677,-263.4035,-13.252,34.2278,0.5618,53.3771,-5.1249,10.7759,-2.2413,2.0465,18.6717,44.5917,-11.8356,-0.78,49.0583,119.324,-9.4788,-3.4055,27.9026,-3.8362,-12.0575,7.6495,2.2288,4.381,0.5141,-2.0805,-10.8316,0,0,0,0,0
603167.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0511,14.6949,197.9868,85.0733,21.7715,293.7384,-60.2478,-92.8469,24.2228,186.9415,-0.3232,7.716,-62.5535,-9.6943,38.3705,4.1447,-3.5191,14.9296,-1.4013,20.8287,-6.0493,39.079,5.312,29.2252,-2.7728,6.9737,-6.8515,4.9855,-2.8589,8.4735,32.2837,9.2466,-4.5118,5.8304,-9.4005,3.99,40.1243,-56.0058,-12.2972,9.8827,2.427,-5.5004,-2.6116,-1.0575,0.2648,-2.0313,0.2806,2.7996,-1.2413,7.4657,24.9125,6.8597,9.4802,14.0777,-2.9005,-1.1563,-0.0802,1.7772,5.7757,23.3283,-4.8891,-34.1673,-6.6723,12.4297,10.8044,3.063,41.9499,483.77,-365.568,-46.8779,-3.4749,-3.102,30.5708,21.8196,28.6641,-10.6631,4.0711,53.7706,29.3152,0,0,0,0,0
900952.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5358,0.8818,2.2667,59.7197,102.6904,-19.9643,-26.2883,-10.5255,-0.4361,18.9231,2.3655,-5.5514,-9.112,-1.4435,8.0321,-0.5659,-2.1621,-0.3383,0.3054,0.3479,-0.1504,-0.6959,0.3105,-0.3216,0.0617,0.2821,5.3392,1.07,-0.919,7.8578,-0.8897,0.9655,1.0351,-0.1398,-0.7969,-0.2039,0.4479,-0.6474,0.7649,0.0121,-0.5523,-1.4594,0.0256,-0.3356,-0.1532,-0.4943,-0.1821,0.0413,11.392,3.7823,2.5846,-1.3036,-0.4401,0.2057,-0.6376,-0.9494,0.287,-0.0712,-0.3632,0.7363,0.003,-1.6749,1.401,-0.4532,-5.2395,1.195,7.9547,1.6432,0.6898,-0.0108,1.7958,1.0703,3.4793,0.2683,-0.035,-0.8208,0.4466,0.1798,-0.1612,0,0,0,0,0
000557.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.947,28.9952,72.3974,73.361,-14.5383,41.0751,-46.0944,-48.3587,-45.1092,4.8322,-17.5492,7.375,-47.1952,-25.0866,16.852,5.7298,-64.7953,-9.8636,-3.9576,0.7794,24.599,42.2226,3.6206,1.5636,63.0657,36.5245,263.7634,-198.8345,0,0,0,0,9.9521,-0.2178,-14.0354,0,14.6301,-12.6834,14.3634,-3.6634,-11.052,-13.2278,243.9482,-165.5016,87.658,-40.3635,17.4739,-1.4005,37.3712,32.7015,141.2845,12.2533,-11.5018,-2.3387,-25.3541,-24.3403,16.3065,9.7499,2.2126,3.4894,-3.4465,-2.8733,0.9971,19.2253,182.6509,-77.4001,38.4707,18.8858,-5.3012,1.175,7.578,69.2471,30.0513,42.967,-23.5937,-3.8119,1.1411,1.3191,-3.1568,0,0,0,0,0
001202.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7745,-677.6575,-72.9937,77.675,0,0,0,0,0
002010.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.005,166.5184,-65.3088,54.897,226.7103,28.0978,30.2709,-48.2286,-7.9283,9.367,11.7254,57.4177,5.3766,-7.2701,-0.0122,11.4906,7.907,2.3805,-1.0755,0.4253,2.8517,-10.1746,1.8827,1.3777,-1.1559,5.1441,0.1922,-0.6306,16.6439,10.6177,6.9817,19.9305,-10.8954,5.7687,10.3161,-4.8177,-89.5197,4.7184,-10.6476,2.2935,0.686,34.8935,-5.6467,8.9982,10.695,10.615,13.782,-2.4313,0.7593,1.0007,-0.432,2.9951,8.3629,-2.3598,5.3556,6.7786,-4.9436,5.6077,1.3882,-3.1399,-0.7269,7.6369,10.8361,3.8832,-0.6648,2.1737,-9.1129,40.1167,10.5635,51.8598,-35.9954,10.0862,97.9816,8.8031,0,0,0,0,0
002120.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1588,32.5473,157.1126,66.0799,81.8569,105.5769,97.7408,3.912,77.2859,149.1656,231.5919,33.7676,-90.6746,-35.4302,153.1273,-6.8976,-39.2063,0,78.2506,157.4313,76.6059,88.2787,-88.5672,-6.3548,-15.012,110.9407,-179.5985,-24.3416,-0.7556,27.9306,-4.3909,26.0829,19.3428,65.3449,-68.7411,21.8846,-1.4806,4.5709,25.6606,3.6544,19.651,9.4493,-16.761,-14.3527,14.3497,-6.8005,-1.1083,8.1218,4.9576,8.0333,9.3654,4.7545,2.0271,7.8885,16.3871,6.8396,-8.8814,-6.2718,-11.1798,13.6603,-4.1954,5.4135,9.827,-0.2614,16.1303,-14.0528,1.8077,-14.3709,-5.1496,5.8444,-7.2483,-6.0429,18.4642,2.0154,-14.8933,48.5562,-6.4098,-1.0101,19.4822,0,0,0,0,0
002183.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.7134,288.8547,87.2343,105.394,359.0433,0,0,0,0,-130.2727,-0.14,52.5382,-133.7455,-62.8784,185.6719,-13.8582,30.157,42.4506,-36.0066,4.5023,-6.0312,61.0433,-2.348,-16.3794,-0.8828,13.141,-10.1146,-23.025,-1.5859,8.2475,-4.9826,0.8789,54.944,12.1033,-13.3462,3.3403,22.7555,-12.3475,14.4323,-1.0906,39.1766,-17.4257,-3.0893,2.528,2.4476,-18.8178,23.0875,-2.3002,-15.8255,49.9135,21.3573,68.6546,-19.2892,4.5008,-4.052,19.4599,-0.2712,35.8029,-17.3418,3.1577,-3.3739,0.974,41.8479,50.7834,87.9604,101.2894,45.67,-5.3286,-5.4585,18.9261,9.2345,-8.9875,-2.4235,1.5837,15.02,32.0377,26.5635,-1.2066,24.9779,0,0,0,0,0
002210.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8495,13.6567,2.4667,44.5035,98.4907,49.9895,6.7178,0,0,0,-0.5005,-12.0362,-19.8679,2.0902,13.1932,41.5526,18.6745,35.1289,-36.0997,3.3839,1.5988,5.0211,4.6356,3.9101,4.2771,4.4131,1.0554,-13.1746,0.5035,-0.2154,6.2577,3.1291,1.7013,13.631,0.3049,-4.6893,3.327,-2.9763,-2.8395,0,0,0,0,-58.0813,-21.3947,-141.5987,218.7269,-67.0467,-121.105,406.4458,12.4418,727.0081,-199.5707,-34.1892,-57.1452,-5.1887,29.7749,-21.789,25.5368,43.8276,12.4995,-11.5347,0.4696,20.4353,-16.3046,4.0929,133.1874,4.0086,29.3859,6.8624,-23.9615,24.1787,1.267,13.9099,27.5646,-8.0896,-3.9033,10.9247,-4.611,0,0,0,0,0
002245.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4575,56.3714,613.7307,13.9578,92.8775,-157.9986,-116.9279,-24.9361,-5.8262,86.9405,60.0563,280.6226,-60.4954,-11.6116,104.0189,128.9496,24.4799,187.7522,-15.9632,22.6662,-19.5832,44.1864,-17.9582,-15.8411,30.7565,13.059,-4.4179,8.295,1.6614,9.1179,11.5817,0.3631,30.6739,36.0063,100.5446,25.0127,-36.4004,-0.8527,6.7697,-4.9307,-9.9461,-28.3785,6.5595,-95.6772,14.8975,-20.8691,51.1171,-8.612,-4.9533,116.4048,38.7823,77.9087,-1.8501,-9.1737,-10.9873,-9.9126,-3.9906,9.9987,3.325,30.031,86.1044,137.5659,-23.2596,2.292,4.0564,8.7971,136.7916,37.9096,212.135,22.165,312.8449,360.9187,-119.9054,-34.9158,66.545,64.0597,129.0872,226.1334,124.3461,0,0,0,0,0
002352.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0845,-12.7131,124.6204,90.8001,308.7283,-79.2639,-152.8511,169.5704,5.8876,71.9084,149.6492,26.9764,-70.202,-1.4379,61.788,0.1071,0.4004,861.633,-107.5883,34.4953,199.9175,185.2886,70.7903,-12.0249,6.3767,705.1696,-166.5928,-35.0545,163.1681,30.9462,-26.9163,29.645,81.0141,84.6267,-79.6932,-0.1576,11.521,4.2051,1.8443,-0.2773,3.6843,-1.319,-0.8202,-0.2772,3.691,-8.2592,-1.56,-1.8468,-3.6182,16.3618,-1.2183,-2.9169,-2.8344,9.8598,7.0328,8.6157,-2.26,-0.5578,-1.4239,1.1639,6.0642,33.0378,0.223,0.3856,1.2296,12.9421,20.1974,8.5645,-2.5596,1.9958,-3.158,8.4721,9.8784,1.0889,-21.6566,-38.8473,7.3736,3.1107,-5.35,0,0,0,0,0
002468.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9264,-0.0519,38.4391,42.7607,59.7222,-40.178,-75.1228,-0.9427,0,0,0,3.8003,-148.4195,-30.6781,70.5038,-11.7878,2.1735,27.3444,12.7918,31.7212,93.4137,96.3173,-6.6682,7.6278,-8.1641,128.7361,-134.27,-10.6708,-2.2139,5.4628,3.5014,7.4885,-17.6099,42.8325,-34.5338,4.0914,1.561,4.7783,18.5662,-4.2042,1.9103,-141.2845,30.4277,23.1577,86.3178,0.6141,1.6451,-5.5172,34.65,18.5956,48.6615,64.8842,-1.0437,-0.0345,58.4134,-154.803,7.8193,-35.2474,-21.4839,23.0967,-0.1501,22.7879,2.2282,-1.233,19.9151,-13.7922,0.444,1.732,-8.6424,-3.741,-9.4898,-19.8327,-5.7917,41.4693,-5.5769,-7.0308,-5.6818,-2.4361,-8.4525,0,0,0,0,0
002711.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.8587,121.9394,316.5436,-42.8555,336.9941,-144.3251,-313.9374,45.2249,299.8897,310.2143,62.0979,108.4472,-80.503,-48.9596,214.2079,-32.8821,33.0464,118.2465,-18.8859,6.3536,32.391,22.8202,42.4685,66.5165,251.2309,102.3498,3.7526,20.2642,0.4961,7.5817,25.5009,-2.6485,12.9527,13.7036,-19.6481,-22.633,-22.7904,21.0486,3.9224,-6.1597,-3.2222,-6.0142,-29.0359,-50.3428,135.1971,-83.9602,10.8658,7.6979,-53.5733,81.2018,108.0869,189.0297,-111.3339,-30.6905,-10.2223,-0.761,19.005,6.5833,36.5051,15.6807,10.5201,59.0136,13.4494,-78.8209,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7947,74.0843,0,0,0,0,0
002769.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2209,720.6159,-319.3242,100.2345,601.6289,701.3204,-264.6036,-181.2346,-101.6677,521.4803,159.1865,289.9899,31.7018,-60.543,-13.1532,-42.2681,22.0262,52.4504,-67.909,-17.0858,68.0303,-33.9474,-12.2707,-28.6056,63.5305,95.4245,32.1158,49.8943,-42.0754,-19.3588,5.275,-5.3398,23.8738,221.8029,49.8902,5.2379,-17.8152,-2.7808,-0.3303,-0.8113,-42.4755,-68.3505,103.151,-2.879,133.1582,116.0674,-12.1587,-26.4065,14.1426,-14.0605,13.3846,10.5552,10.7121,48.951,1.427,-1.4336,-2.758,-10.9261,12.7353,6.4756,7.8763,216.6926,47.827,-0.36,7.0315,-3.9963,-23.7771,-19.9129,7.4404,18.2707,3.4692,19.0541,-8.0448,-5.3024,0,0,0,0,0
002800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6225,111.8575,863.1744,299.3774,-148.036,20.6339,405.5188,-105.1298,-88.5991,383.4644,-127.282,-57.6516,-68.8665,85.855,-4.3576,43.6681,5.2276,252.974,-92.9222,3.9774,-21.2013,-15.3114,22.6303,-22.2255,114.2186,-56.552,-20.9705,75.2551,-76.6774,-48.052,1.7591,-10.604,-9.8967,78.4989,44.8294,48.2456,-21.8141,32.7966,29.9374,185.9804,122.8912,-76.6139,118.4713,98.0176,23.9272,-14.6459,48.5742,-62.9247,67.0481,-11.4776,75.9615,102.8902,-48.0776,4.6552,4.7961,-1.9223,-14.9435,16.0571,40.7904,-6.4051,-1.774,-0.5967,-4.7697,0,0,0,0,0
002889.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3191,1857.0551,-425.2484,427.3826,-208.6532,109.1111,154.9624,-57.6655,6.7618,84.9986,338.4517,843.7712,-224.5812,-162.5648,111.8067,-104.6883,174.805,34.5807,-27.5431,123.3804,13.438,-13.4341,-10.9538,-106.3839,168.1524,-228.9984,132.9631,127.4396,-77.0138,37.8602,2.6464,286.2903,-11.9989,-53.6912,70.5804,36.8755,116.4579,33.5775,18.2204,19.457,26.5026,-13.6275,-0.9916,7.749,0.4117,3.3695,69.1805,-5.6577,-13.5054,0,0,0,0,0
002930.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5773,174.6832,3657.6439,-1526.1955,-470.4495,-83.8764,266.2374,-21.4278,141.9026,8.5033,-146.2439,523.2244,-47.9492,108.0775,137.1839,-159.4126,-11.8238,-18.7417,27.9401,383.9279,-122.0689,65.5588,-9.7528,-9.14,30.4213,318.6228,-0.4311,369.6343,592.0629,62.9582,-58.4293,77.9115,24.9687,-20.2419,-15.3757,32.5101,-18.459,5.9845,-9.5499,11.8096,8.0078,0,0,0,0,0
300013.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0284,300.1971,582.0236,157.3873,72.9214,-44.624,-201.9148,-92.0454,204.7531,710.6388,-6.3539,79.7918,-50.2561,-60.5136,146.3006,24.9896,70.4543,312.3569,-94.2442,1.183,2.4835,33.4414,-29.4845,-53.9543,-6.6532,53.4211,-11.9668,1.0555,17.0387,45.846,-35.1673,1.1632,59.8871,-9.0274,-47.7361,0,16.5191,1.8344,1.7136,-7.2134,0.8938,-25.8539,-1.5576,-9.1885,41.1208,22.7994,6.7478,-18.1983,25.6642,31.7564,43.7088,6.4686,-32.3231,11.0338,-4.6442,-4.4768,1.7261,-2.6883,-3.3684,39.4457,-313.1199,76.3301,137.4525,-1.6645,1.0158,63.5638,472.4382,-212.3244,60.236,57.5497,5.3499,191.0456,-63.9994,62.3276,-26.2477,38.2814,-24.4271,-59.431,-23.4582,0,0,0,0,0
300240.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7791,12.2614,348.8579,143.235,0,-115.4227,-193.0665,-11.3357,40.1748,206.2092,207.9431,66.7063,-33.6182,4.5039,39.3318,31.7427,-26.996,17.7651,-13.4602,9.0046,9.7853,240.0783,-26.4885,-15.4643,-15.9995,51.015,-77.9626,-6.8618,1.1911,1.2925,-1.4482,12.3519,6.1104,63.1139,0,0,0,0,0,0,-67.8824,-20.5409,10.6344,6.8106,123.1086,-48.0008,101.4297,17.7042,-9.114,16.6039,2.9468,38.5886,3.6552,9.4135,-60.4244,-21.581,11.0447,184.5377,-75.135,9.7996,-5.8017,-0.8993,1.6757,-6.2377,4.3809,2.215,13.1738,133.2956,145.7828,-29.4047,37.1352,-14.0103,-15.4673,5.617,2.6946,27.557,41.5215,8.2621,-8.8001,0,0,0,0,0
300350.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.994,637.9345,549.3927,258.0939,141.5316,-13.8132,-631.7012,-80.8269,178.2562,319.4453,38.1293,70.8781,11.4703,-17.6746,110.7871,73.1553,109.3784,139.8955,-92.5379,-19.4368,2.6273,54.0437,97.5933,-74.0029,-39.9107,40.8216,-25.0094,-18.8326,-1.9088,11.2808,213.4771,-29.5845,-9.7523,74.2154,-58.9058,14.2656,-122.744,-15.8938,46.2981,56.6228,50.6486,0,-91.0084,-21.2756,194.5489,-37.9748,53.3004,27.7553,-11.9926,69.392,37.3396,65.9983,-34.5817,-4.4628,-11.3508,69.7799,58.1982,12.8143,-24.0934,15.7001,-57.0688,10.7625,-7.5921,-16.5638,-100.232,43.4684,46.7646,538.4329,19.7201,195.8567,529.6536,-55.4178,-47.4845,68.5103,-21.7546,708.0911,219.1876,893.6556,-441.5499,0,0,0,0,0
300873.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5402.1891,79.8222,228.348,152.099,-50.7604,39.5121,132.4235,-129.8979,124.5796,-30.5189,43.4693,-35.833,0,0,0,0,0
600057.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2983,115.6196,43.2816,219.7384,2.7037,42.2865,140.7279,82.4898,-33.7184,68.5033,43.2879,72.1084,-53.5526,-3.9715,22.734,-0.9701,13.5933,3.9386,15.9573,16.0669,-3.3173,4.6426,3.5651,15.7107,-2.7682,5.9526,-2.6208,-4.9571,-2.6667,1.7917,17.5497,15.1623,-8.8216,2.0212,-5.0686,-7.4908,15.6757,-12.1612,-1.4337,3.9038,7.9878,-5.6075,2.583,-2.0128,1.3776,-2.7325,3.9771,-3.3438,0.372,16.6292,6.9089,13.3904,-7.2886,1.3785,0.5863,-0.2641,1.7486,0.5797,-2.0317,1.5519,-2.406,3.6625,55.5799,41.74,25.6718,-7.2905,101.8704,47.8942,-27.5766,9.1108,49.9561,-4.665,-10.8195,19.1786,12.7766,4.0899,-0.9182,5.406,64.5241,0,0,0,0,0
600119.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3097,117.4213,768.5407,16.2923,440.1339,35.1018,-166.8216,51.5429,129.0819,459.7086,-15.4334,-2.488,-67.2616,44.8646,85.6099,-15.4017,-6.0559,6.8167,350.7521,430.431,-56.7836,-31.3326,20.0426,-6.1531,35.1351,43.8133,59.6594,-44.1497,-69.3359,39.8431,-11.7542,114.9983,21.3891,226.2645,-125.2571,-2.4264,-18.4921,-28.1822,61.0352,-9.7754,-8.5698,-23.8174,25.1291,19.5449,82.1713,-72.0934,170.2429,-5.5724,-10.5266,142.1421,50.3703,199.9149,-90.0963,3.3013,26.1542,-31.6949,12.269,0.3183,-3.8794,-0.9758,17.8423,14.197,-18.6369,-12.6619,21.0432,71.5901,14.77,-0.9587,-11.9683,1.2892,-1.5321,-0.8434,-6.2229,2.9299,-7.2326,10.3024,7.8422,20.3497,-5.1609,0,0,0,0,0
