Code,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31
603160.SH,0,2.2797,10.8566,5.3000,4.5564,1.8357,8.8236,4.5983,3.0965,1.1983,5.9576,4.6092,2.9134,1.4336,6.9319,4.4209,2.6283,1.2274,7.2912,5.6461,3.2116,1.6435,7.3225,0,0,0,10.6870,0,0,0,13.3410,0,0,0,17.6970,0,0,0,5.5041,0,0,0,0,0,0,0
603290.SH,0,1.2260,4.1197,2.9815,1.8655,0.6919,4.4635,0,2.2791,0,4.8430,0,2.0168,0,3.0932,0,0,0,2.4223,0,0,0,2.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603501.SH,0,2.0507,7.8264,4.4590,2.8077,1.3972,7.9658,5.6856,1.8518,0.8797,4.6608,3.0999,1.9875,0.9029,3.2464,2.2817,1.4478,0.6847,3.4741,2.7825,1.8017,0.7974,4.0138,0,0,0,3.8042,0,0,0,3.6728,0,0,0,3.4688,0,0,0,0,0,0,0,0,0,0,0
603738.SH,0,1.0822,2.8416,1.9250,1.0548,0.3468,2.4177,1.6868,1.0716,0.5353,2.7728,2.1067,1.4546,0.6873,2.8995,1.8087,1.1266,0.4977,2.1672,1.6274,1.0939,0.3915,2.2261,0,0,0,2.1792,0,0,0,2.2162,0,0,0,2.5735,0,0,0,2.8416,0,0,0,0,0,0,0
603893.SH,0,3.0835,14.5176,10.5861,6.6901,2.7772,15.6717,9.5977,6.1993,0,12.6616,0,5.1628,0,9.1901,0,0,0,10.3376,0,0,0,8.4340,0,0,0,9.1608,0,0,0,17.9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603986.SH,0,8.7009,25.0569,9.8006,9.2421,4.6520,22.0833,14.5331,9.3512,4.4388,22.7660,14.1907,9.8801,4.5674,20.5924,13.9736,9.3008,3.8118,12.9419,8.3605,5.2129,0,10.2588,0,0,0,12.7001,0,0,0,16.1689,0,0,0,26.0469,0,0,0,29.7025,0,0,0,0,0,0,0
605111.SH,0,2.9351,9.9162,6.0549,3.6792,0,10.0388,0,0,0,12.0490,0,5.6911,0,6.4165,4.4240,2.6661,0,5.3321,4.2114,2.5016,0,5.3847,0,0,0,4.8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605358.SH,0,0.8328,3.1526,2.3022,1.4815,0.7150,3.1014,0,0,0,3.6357,0,1.5889,0,3.3078,0,0,0,2.8511,0,0,0,2.6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688002.SH,0,1.0990,7.1421,5.1608,3.7682,1.6479,6.8000,3.2699,2.0002,1.0190,5.0982,0,0,0,3.4999,0,0,0,2.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688008.SH,0,3.1138,16.6304,11.6432,8.5823,3.2075,9.3173,5.8917,4.0595,0,9.7538,0,0,0,13.7881,0,0,0,14.3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688012.SH,0,1.9498,8.0314,5.4347,3.7630,1.1565,5.2090,3.3841,1.8239,0.8981,3.5610,0,0,0,2.9040,0,0,0,2.9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688037.SH,0,1.2275,4.7270,2.9209,1.1645,0.1822,3.9339,1.7379,1.3170,0.2185,5.3946,0,0,0,6.7139,0,0,0,4.5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688099.SH,0,4.9674,11.8041,7.5943,5.1799,2.2247,9.8140,6.7973,5.2372,0,12.4108,0,0,0,16.3556,0,0,0,18.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688123.SH,4.0432,2.1979,8.8397,5.7825,3.7593,1.8031,10.7808,6.2772,4.8608,0,9.9621,0,0,0,6.8264,0,0,0,5.4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688126.SH,0,1.4658,5.4602,4.1092,2.7421,1.3189,6.3625,4.5428,0,1.1654,7.5080,0,0,0,7.0124,0,0,0,3.3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688135.SH,2.2140,1.0376,4.5046,4.0223,2.5831,1.1186,4.9460,0,1.5024,0,3.4948,0,1.9346,0,4.4375,0,1.9399,0,5.0966,0,2.5346,0,6.9159,0,4.4864,0,8.2630,0,0,0,5.9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688138.SH,0,1.0015,3.9778,2.7606,1.7712,0.8657,3.5549,2.5939,1.6632,0,3.7175,0,0,0,3.5547,0,0,0,3.6024,0,0,0,3.8749,0,1.8846,0,4.0542,0,0,0,3.7118,0,0,0,3.5196,0,0,0,0,0,0,0,0,0,0,0
688200.SH,0,1.0478,4.5127,3.0637,1.9970,0.8952,4.2340,2.5250,2.0339,1.1979,5.5493,0,0,0,3.4851,0,0,0,2.6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688216.SH,0,1.4820,6.0992,0,2.6971,0,5.6528,0,0,0,5.6649,0,0,0,6.9579,0,0,0,5.7729,0,0,0,5.1531,0,0,0,0,0,2.3637,0,5.7357,0,0,0,7.0888,0,0,0,7.2808,0,0,0,0,0,0,0
688233.SH,5.8257,2.3784,9.8874,5.9365,3.4060,1.4010,8.3157,8.4334,5.2366,0,10.8169,0,0,0,9.2088,0,0,0,5.2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688256.SH,0.6850,0.1736,3.3713,1.6052,1.2856,0.2953,9.1296,0,0,0,6.3163,0,0,0,1.7782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688286.SH,0,4.3251,20.2086,10.3412,7.1426,4.3334,25.9414,0,16.3843,0,49.4438,0,0,0,34.2728,0,0,0,22.7183,0,0,0,0,0,0,0,6.6926,0,0,0,4.7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688368.SH,0,1.3759,4.5542,3.2729,2.1237,0.9281,5.3431,4.1970,2.8087,0,6.3466,0,0,0,7.2588,0,0,1.7085,7.7410,0,0,0,7.7324,0,0,0,12.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688396.SH,0,2.1092,7.8350,3.7951,3.6631,1.7351,8.1077,6.0753,3.8790,0,9.6892,0,0,0,8.8784,0,0,0,6.9702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688508.SH,2.9342,1.3570,4.5642,3.2118,2.0312,0.8513,4.2457,2.9004,0,0.8167,4.2346,0,1.9930,0.9744,4.2933,0,1.9467,0.8556,4.4097,0,2.1990,0,4.6953,0,2.2423,0,5.5841,0,2.8106,0,6.5737,0,2.9436,0,5.6199,0,0,0,5.7090,0,0,0,0,0,0,0
688521.SH,1.6121,0.6879,4.0089,2.8607,2.0885,1.0035,5.3793,0,2.3019,0,4.8629,0,0,0,6.6571,0,0,0,6.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688536.SH,3.2615,1.7260,6.4550,4.2311,2.9666,0,5.3025,0,0,0,8.3824,0,0,0,8.9619,0,0,0,0,0,0,0,0,0,0,0,8.2723,0,0,0,3.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688589.SH,0,0.3028,1.4204,0.8440,0.6323,0.1333,1.8286,0,0.9157,0,1.8522,0,0,0,2.2636,0,0,0,2.1800,0,0,0,0,0,0,0.4571,2.5616,0,0,0,3.3022,0,0,0,2.3238,0,0,0,0,0,0,0,0,0,0,0
688595.SH,0,1.4273,4.1934,2.8362,1.7519,0.5938,3.2319,0,0,0,3.4697,0,0,0,2.9677,0,1.1039,0,2.8582,0,1.3733,0,4.4809,5.9837,6.7794,0,7.7001,0,0,0,5.0481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688608.SH,0,4.8208,23.1168,29.1147,41.3466,0,37.4173,0,0,0,23.8305,0,0,0,26.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688689.SH,0,1.1343,4.1955,2.9728,1.9238,0,3.6033,0,0,0,3.6891,0,0,0,3.8400,0,0,0,3.7845,0,0,0,3.9245,0,0,0,4.2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688699.SH,30.2783,3.1685,14.1408,7.4507,4.8053,0,14.0565,0,0,0,15.7540,0,0,0,15.9416,0,6.0723,0,10.5762,0,0,0,10.4504,0,0,0,15.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688981.SH,0,2.2447,8.8829,5.8963,3.5997,1.8033,7.0456,0,0,0,8.2462,0,0,0,8.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000020.SZ,0,1.4179,5.1851,3.1447,1.9931,0.6666,5.6470,4.0891,2.5471,1.1748,4.7971,3.4111,2.1550,1.1962,5.9461,3.7417,2.4171,1.1584,4.9578,3.0800,2.1164,0.9361,4.4917,2.7705,1.9322,0.9426,5.0588,2.0732,1.3762,0.8876,3.8685,2.5976,2.0081,0.8629,5.8535,3.3760,3.7496,1.4764,6.5545,3.3688,2.2528,1.0644,3.9220,2.1169,1.6123,0.7804
000045.SZ,0,1.0295,4.6217,3.2900,2.1335,1.0251,4.8293,3.6086,1.9675,1.1266,3.5296,4.0970,2.5810,1.3108,7.1503,5.0058,3.5918,1.3546,5.9466,4.3952,2.8666,1.4366,7.2398,5.3694,3.3028,1.7915,8.2225,4.3176,3.1453,1.8243,9.4509,6.4118,4.5678,2.2340,10.7037,9.4685,6.1230,3.2023,13.5637,8.2892,6.0441,4.2183,14.6001,9.2616,6.9229,3.1630
000050.SZ,0,1.4047,5.3394,3.6031,2.1930,1.2411,5.1320,3.5235,2.2766,1.1595,6.2184,4.2535,2.6817,1.3267,5.2908,4.2032,3.0453,1.3018,5.3470,3.9057,2.1927,1.3024,4.7362,3.5133,2.2110,1.0374,5.5806,3.5433,2.3770,1.1726,4.7890,3.1673,2.3033,1.0707,4.3944,3.1252,1.9918,1.0386,5.2025,4.0681,2.6702,1.3045,6.9339,5.6503,3.9181,2.2911
000100.SZ,4.7225,2.2772,7.3382,4.9641,3.2464,1.6271,6.8293,5.3493,3.8840,2.0777,7.9967,5.4968,3.5086,1.8703,7.8007,5.3814,3.7170,1.9555,7.8382,5.5342,3.4542,1.7430,7.8582,5.0134,3.3221,1.7255,8.5705,5.7763,4.0122,1.9914,9.4171,6.9006,4.8474,2.3847,9.6074,6.5035,4.5882,2.2346,10.0045,6.9788,4.8356,2.4465,9.1882,6.4703,4.3635,2.1816
000413.SZ,0,0.1404,0.6896,0.4173,0.2492,0.0891,1.3500,0.9609,0.6445,0.2923,2.5341,0,1.2470,0.5286,3.6248,3.5220,2.3238,1.4202,5.1211,3.8517,2.6338,1.3247,5.5315,2.5721,1.6465,0.6724,2.7096,0.9519,0.7215,0.4520,1.2285,0.7860,0.4342,0.3155,2.6577,2.9513,2.5793,2.2675,12.0899,8.2125,5.0404,2.1379,2.1677,1.1822,0.6453,0.3002
000536.SZ,0,2.8338,9.2925,6.8220,3.4748,1.7490,4.3505,3.7878,2.4333,1.2660,3.4915,1.4374,1.0210,0.5807,2.4110,1.7739,1.1598,0.5384,2.3818,1.8022,1.0651,0.6373,2.2387,1.5640,1.1539,0.5730,2.2211,1.4929,1.0351,0.5090,2.7100,2.2271,1.3966,0.6511,2.5634,1.6972,1.0372,0.5969,3.5821,3.1172,2.3854,1.6629,5.0414,4.6910,2.2469,1.0805
000701.SZ,0,6.6144,29.2701,17.1207,8.9790,4.3120,37.4254,13.7566,10.1642,4.6068,32.9373,10.5144,6.7454,2.8856,22.5436,10.2674,6.0551,2.5180,17.9477,8.1916,5.3110,2.4514,17.3948,8.1001,6.0761,2.9837,23.3148,10.1488,6.6346,4.1600,38.7463,15.7916,14.0642,6.5312,36.1014,20.7740,14.2294,6.3326,33.0624,27.9190,17.8374,5.7053,29.7791,21.2029,13.8701,7.1970
000725.SZ,0,1.8688,6.5955,4.6423,2.8162,1.4705,6.1058,4.2568,2.8118,1.3952,5.4872,4.0066,2.6452,1.4581,5.9170,4.4430,2.6988,1.3901,5.6508,4.1932,2.7955,1.5548,6.5671,4.8455,3.2792,1.6300,6.4186,4.5835,3.2296,1.7192,6.7199,4.7073,3.0775,1.4832,6.6449,4.4096,3.2314,1.5340,6.6639,5.0882,3.2253,1.4463,6.5275,5.0855,3.2074,1.5214
002005.SZ,0,1.2108,3.9390,2.6124,1.5468,0.5828,3.6904,2.4663,1.5603,0.6939,3.8685,2.5601,1.7208,0.7749,3.6508,2.5256,1.4312,0.6749,3.1147,2.0622,1.2608,0.5832,3.1756,2.0203,1.3606,0.5879,3.0746,2.0196,1.3944,0.5805,2.5281,1.6438,1.0092,0.5155,2.4374,1.7228,1.2209,0.5754,3.7062,2.8079,1.9455,0.7895,5.0961,3.3697,2.3220,1.0997
002106.SZ,0,0.9061,3.9382,2.9658,1.8214,0.8832,3.7319,2.7771,1.7526,0.8607,3.8463,2.6535,1.6950,0.9118,3.6026,2.5254,1.6470,0.8233,3.5718,2.6573,1.7475,0.7325,3.4088,2.8214,1.8344,0.9315,3.7013,3.0921,2.0618,1.1098,4.6511,3.4363,2.5221,1.1851,5.7498,5.9084,3.0178,1.7367,8.1464,5.2685,3.4651,1.5627,7.1209,4.2310,2.8875,1.4512
002236.SZ,0,0.4079,2.0281,1.2865,0.7821,0.2831,2.2319,1.5050,1.0134,0.4328,2.6694,1.7574,1.1809,0.4844,2.7419,1.7624,1.1362,0.4374,2.3844,1.5129,0.9620,0.3729,2.6062,1.8008,1.1466,0.4357,3.0010,1.9626,1.2652,0.5204,3.4897,2.5444,1.7365,0.7816,4.2792,2.6779,1.6620,0.6972,4.1313,2.8625,1.9038,0.8262,4.5818,2.8828,1.8108,0.7882
002387.SZ,0,0.8951,5.4714,3.1325,1.3788,0.6386,6.0444,7.6560,5.9026,1.2609,13.5068,6.7290,3.4280,0.0824,0,2.1043,5.1138,2.0595,0,0,18.7366,9.1622,15.1607,6.2151,4.6690,2.5803,18.9591,11.1943,7.2111,5.6304,58.5605,22.2757,10.9553,10.6812,116.1092,19.8994,25.6163,22.2669,172.2492,98.4272,45.7104,28.1107,120.1616,30.6562,62.0294,36.9863
002415.SZ,1.4810,0.6513,2.9340,1.8933,1.1353,0.4593,3.0404,2.0492,1.3385,0.5956,3.1820,2.0558,1.3190,0.6106,3.2300,2.0996,1.3401,0.6049,3.2964,2.0946,1.3535,0.6124,4.0736,2.6426,1.8209,0.8842,4.8136,2.7875,1.7074,0.8088,4.8022,3.0019,1.9599,0.9728,5.6690,3.5724,2.4011,1.1777,7.0671,4.1365,2.8605,1.4610,9.2098,6.0692,4.0523,1.8600
002449.SZ,0,1.4918,5.0485,3.3351,2.1199,0.9778,6.0715,3.8497,2.4768,1.3116,5.9161,3.8824,2.5108,1.3315,5.7067,3.8254,2.4370,1.0882,4.8750,3.7684,2.4034,1.1904,5.2784,3.8898,2.4550,1.1834,5.3625,3.8407,2.2143,0.9347,4.8059,3.5936,2.1798,1.0693,4.4799,3.2305,2.0457,0.9325,5.5121,4.0873,2.6733,1.2649,6.2465,4.4075,3.3029,1.4517
002528.SZ,0,0.3712,2.6125,1.5073,0.9168,0.4093,3.0420,2.2499,1.4855,0.7580,3.7417,2.4862,1.5167,0.7328,3.5411,2.4603,1.6379,0.7502,3.0432,2.0997,1.3143,0.6006,3.3531,2.2962,1.5804,0.7032,2.5678,2.2137,1.3618,0.6134,3.4457,2.4873,1.5833,0.6291,3.7105,2.4253,1.3221,0.4099,2.7165,1.8086,1.1830,0.5251,4.9258,3.8047,2.6860,0
002587.SZ,0.7936,0.3718,1.2174,0.7404,0.4197,0.1622,1.4195,0.9101,0.5335,0.3125,2.2867,1.5852,1.2261,0.6810,2.8228,2.0069,1.3750,0.6156,2.7604,2.0570,1.3889,0.5186,3.3175,2.0973,1.5066,0.8308,5.5388,3.8230,2.8333,1.3878,4.4557,2.4140,1.9613,0.7828,4.9200,3.1888,2.4423,0.9704,4.9162,3.7124,2.4202,0.7822,7.8209,0,0,0
002654.SZ,0,0.8028,3.0679,2.4216,1.5336,0.7712,2.9517,2.0325,1.3111,0.6113,3.8148,2.5758,1.6621,0.7776,4.2934,2.9486,1.9418,0.8613,3.6915,2.3933,1.4227,0.4652,3.1199,2.0831,1.2515,0.6676,3.9964,2.9456,1.9399,0.9035,4.0414,2.6663,1.7506,0.8310,4.0257,2.6595,1.7631,0.8690,5.1988,0,2.7904,0,5.3868,0,0,0
002745.SZ,0,1.0635,4.0323,2.6476,1.7564,0.8857,4.6716,3.4523,2.3493,1.1482,6.5193,3.9252,2.5033,1.1451,6.0272,3.3940,2.3700,1.2204,7.5308,5.3630,4.1899,2.1694,10.5663,6.8633,4.8300,1.7303,14.6090,11.4089,0,0,17.6368,0,0,0,9.3535,0,0,0,7.6233,0,0,0,9.3713,0,0,0
002876.SZ,0,0.8307,3.2218,2.1987,1.3130,0.5963,3.1417,2.1615,1.3482,0.6216,2.7470,1.9684,1.3356,0.6301,2.9830,2.1202,1.3868,0,3.1481,2.5156,1.5101,0,2.9591,0,0,0,3.1802,0,0,0,3.1666,0,0,0,2.2051,0,0,0,0,0,0,0,0,0,0,0
002952.SZ,0,1.4461,5.3791,3.6808,2.1332,0.9301,4.6632,3.5984,2.3754,1.1567,6.3522,0,3.1356,1.6159,8.5737,4.8125,3.7353,1.8087,6.5811,0,2.6599,0,6.0686,0,3.2049,0,5.7133,0,0,0,3.5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002983.SZ,0,0.6679,2.5875,1.8371,1.1303,0.4561,2.9470,0,1.2766,0,2.6342,0,1.2085,0,2.4050,0,0,0,2.8457,0,0,0,2.3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002992.SZ,0,0.6201,3.1279,2.3009,1.4652,0.6881,4.6537,0,1.6702,0,3.9572,0,0,0,3.1341,0,0,0,2.6584,0,0,0,2.9799,0,0,0,2.9377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003004.SZ,0,0.1391,1.1582,0.4064,0.2344,0,1.3675,0,0.3636,0,1.4153,0,0,0,2.5736,0,1.1914,0,3.1457,0,0,0,2.7664,0,0,0,2.1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003015.SZ,0,0.5573,2.7820,1.8439,1.2448,0,3.2139,0,0,0,3.4739,0,0,0,3.3358,0,0,0,4.2967,0,2.0981,0,4.7609,0,2.9509,0,6.0030,0,0,0,2.4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003019.SZ,0,1.3042,4.9116,3.9436,2.4083,0,5.0599,0,0,0,5.6268,0,0,0,4.8640,0,0,0,4.8202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200020.SZ,0,1.4179,5.1851,3.1447,1.9931,0.6666,5.6470,4.0891,2.5471,1.1748,4.7971,3.4111,2.1550,1.1962,5.9461,3.7417,2.4171,1.1584,4.9578,3.0800,2.1164,0.9361,4.4917,2.7705,1.9322,0.9426,5.0588,2.0732,1.3762,0.8876,3.8685,2.5976,2.0081,0.8629,5.8535,3.3760,3.7496,1.4764,6.5545,3.3688,2.2528,1.0644,3.9220,2.1169,1.6123,0.7804
200045.SZ,0,1.0295,4.6217,3.2900,2.1335,1.0251,4.8293,3.6086,1.9675,1.1266,3.5296,4.0970,2.5810,1.3108,7.1503,5.0058,3.5918,1.3546,5.9466,4.3952,2.8666,1.4366,7.2398,5.3694,3.3028,1.7915,8.2225,4.3176,3.1453,1.8243,9.4509,6.4118,4.5678,2.2340,10.7037,9.4685,6.1230,3.2023,13.5637,8.2892,6.0441,4.2183,14.6001,9.2616,6.9229,3.1630
200413.SZ,0,0.1404,0.6896,0.4173,0.2492,0.0891,1.3500,0.9609,0.6445,0.2923,2.5341,0,1.2470,0.5286,3.6248,3.5220,2.3238,1.4202,5.1211,3.8517,2.6338,1.3247,5.5315,2.5721,1.6465,0.6724,2.7096,0.9519,0.7215,0.4520,1.2285,0.7860,0.4342,0.3155,2.6577,2.9513,2.5793,2.2675,12.0899,8.2125,5.0404,2.1379,2.1677,1.1822,0.6453,0.3002
200725.SZ,0,1.8688,6.5955,4.6423,2.8162,1.4705,6.1058,4.2568,2.8118,1.3952,5.4872,4.0066,2.6452,1.4581,5.9170,4.4430,2.6988,1.3901,5.6508,4.1932,2.7955,1.5548,6.5671,4.8455,3.2792,1.6300,6.4186,4.5835,3.2296,1.7192,6.7199,4.7073,3.0775,1.4832,6.6449,4.4096,3.2314,1.5340,6.6639,5.0882,3.2253,1.4463,6.5275,5.0855,3.2074,1.5214
300088.SZ,0,1.0867,5.5578,3.9785,2.4781,1.2124,4.3522,3.0861,2.3210,1.0986,6.6006,5.3136,3.2328,1.5191,9.6859,8.1289,6.7127,2.2894,11.0329,9.3798,6.0633,1.2052,7.0718,3.6471,3.0707,1.3662,3.3392,2.4102,1.5587,0.7316,3.4581,2.5991,1.7136,0.7963,3.6611,2.6632,1.7705,0.7396,3.8011,2.6695,1.8892,0.9294,4.3348,3.1024,1.7124,0.8266
300102.SZ,0,0.5387,1.7906,1.2036,0.7102,0.3440,1.6518,1.1464,0.7705,0.3483,1.8750,1.3581,0.9284,0.4180,1.9785,1.4632,0.9396,0.4369,2.3628,1.6879,1.1244,0.5126,1.8712,1.1552,0.7382,0.3004,1.3402,0.9461,0.5659,0.2867,1.5603,1.1040,0.7661,0.4113,1.5421,1.1099,0.7843,0.3867,2.1483,1.5928,1.1514,0.4832,2.6763,1.8187,1.2306,0
300128.SZ,0,0.6751,3.0689,2.2317,1.4470,0.6047,3.2220,2.3893,1.5705,0.8486,4.0080,2.7715,1.9810,0.8934,3.9569,2.6339,1.7406,0.8261,4.1280,2.9011,1.7623,0.7625,4.2735,2.8933,1.9085,0.8344,3.7596,3.6414,2.3633,1.1451,3.2529,2.2748,1.5378,0.7485,3.8664,2.8263,1.9399,0.9870,3.9394,3.0215,1.7354,0.8452,4.0993,3.4599,2.2090,0
300155.SZ,0,0.2896,2.1951,1.4581,0.9009,0.2113,2.4472,1.5707,0.9686,0.3730,2.7707,1.6139,0.9855,0.3398,3.3072,2.3806,1.4169,0.6256,3.6590,2.4233,1.4956,0.6848,4.0004,2.6035,1.7349,0.6225,4.3083,2.7168,1.5734,0.5670,5.4816,3.3460,1.9832,0.7268,6.0768,3.5380,2.0020,0.6515,5.5870,3.4147,2.0420,0.7907,8.1762,6.1314,5.2825,0
300162.SZ,3.0307,1.3078,3.5999,2.1704,1.2928,0.5656,3.8473,3.0323,1.9603,1.0015,3.4196,2.2038,1.4239,0.6721,3.2132,2.3486,1.5597,0.7498,3.4208,2.4642,1.5428,0.6680,2.6437,1.7937,1.1719,0.5205,2.8175,2.0956,1.3643,0.5482,3.0119,2.3852,1.6350,0.6805,4.2240,3.1494,2.2187,0.9743,5.1134,3.8315,2.5313,1.1706,7.8430,6.5466,3.9174,0
300219.SZ,0,0.8642,3.2118,2.3505,1.4683,0.6703,3.5468,2.7138,1.6554,0.8491,4.1406,3.2997,2.2656,0.9954,5.3838,5.0105,2.5044,1.1745,5.3675,3.9886,2.5782,1.2115,5.1548,3.4495,2.2485,1.0494,4.3711,3.3753,2.1971,1.0246,5.0121,3.5852,2.2891,1.1071,4.4832,3.4241,2.1488,0.9942,5.5079,4.1204,2.6864,1.2770,5.8461,0,0,0
300232.SZ,2.0811,0.9222,3.3045,2.1722,1.2657,0.5475,3.8479,2.6063,1.7538,0.8115,3.8172,2.4911,1.7106,0.8303,4.3274,4.6101,2.9549,1.3794,5.1039,3.2342,2.0041,0.8602,4.7311,3.3117,2.2840,0.9079,4.5566,3.4414,2.2234,0.9595,5.3300,3.9897,2.6095,1.3743,8.2407,7.1643,5.1406,1.9353,12.8361,8.0592,5.0314,2.4476,13.7560,0,0,0
300241.SZ,0,0.6791,2.6639,1.8732,1.2037,0.5519,2.8903,2.1901,1.4227,0.6831,3.1235,2.2037,1.4296,0.6870,3.4059,2.4782,1.5968,0.8061,3.7827,2.7990,1.7387,0.8082,4.0736,2.5713,1.6622,0.8326,4.2144,2.7914,1.7705,0.8823,4.5701,3.0839,2.1024,0.9687,5.6880,3.0014,2.2833,1.0876,5.6465,3.4880,2.8603,1.4368,6.1492,0,0,0
300296.SZ,0,0.6591,2.4469,1.5301,0.9790,0.4112,3.2152,2.2506,1.5199,0.8424,3.3727,2.5127,1.7502,0.9063,3.4074,2.3282,1.4517,0.6381,3.0019,2.0456,1.3396,0.6822,2.3519,1.5532,0.9876,0.4090,2.4603,1.6088,0.9433,0.3703,2.2454,1.3432,0.8477,0.3663,2.6956,2.0834,1.4282,0.8934,4.7065,0,2.3492,0,5.0039,0,0,0
300301.SZ,0,0.4498,2.0644,1.3846,0.8248,0.3711,2.6868,1.7626,1.2318,0.5678,3.2598,2.0324,1.4921,0.6967,4.7953,2.8826,2.1978,1.1454,5.5110,3.4677,2.4124,1.0409,6.9383,4.4980,3.1030,1.1275,5.8576,4.6618,2.9458,1.2061,4.7479,3.1732,1.9131,0.7748,3.8808,2.6478,1.5802,0.7340,4.0560,0,2.3555,0,5.5234,0,0,0
300303.SZ,0,0.6247,2.5663,1.8750,1.1845,0.5315,2.8554,2.0906,1.3747,0.6286,2.8311,2.2006,1.3980,0.7290,2.9176,2.0574,1.2921,0.6109,3.0307,2.0853,1.3672,0.6362,2.4507,1.7509,1.1498,0.5678,2.8548,2.1876,1.4108,0.6786,2.8686,2.0628,1.3165,0.6220,3.1301,2.4441,1.7004,0.8750,4.1230,0,1.9153,0,4.7243,0,0,0
300323.SZ,0,0.9426,3.3492,2.3160,1.3517,0.5581,2.6469,1.7876,1.1278,0.4751,2.6232,1.8755,1.3759,0.6552,3.2786,2.3862,1.5111,0.6619,2.3994,1.4405,0.8179,0.3568,1.7935,1.3918,0.9653,0.3918,2.0689,1.4812,1.0011,0.3975,1.2464,0.8015,0.4489,0.1785,1.5593,1.1905,0.9006,0.5535,3.3684,0,0,0,4.7908,0,0,0
300389.SZ,0,0.9360,3.2149,2.1951,1.3794,0.7065,3.7485,2.6090,1.6240,0.7768,3.8362,2.6818,1.6881,0.7268,3.8678,2.7993,1.6297,0.6322,4.2831,2.9453,1.9332,0.9455,5.5597,4.1478,2.7961,1.3620,8.6318,6.5495,3.8023,1.6880,8.7338,0,0,0,12.3044,0,0,0,22.2213,0,0,0,68.3765,0,0,0
