Code,Name,一级行业,二级行业,上市日期
002791.SZ,坚朗五金,建材,装饰材料,2016/3/29
002798.SZ,帝欧家居,建材,装饰材料,2016/5/25
002918.SZ,蒙娜丽莎,建材,装饰材料,2017/12/19
003012.SZ,东鹏控股,建材,装饰材料,2020/10/19
300374.SZ,中铁装配,建材,装饰材料,2015/3/19
300409.SZ,道氏技术,建材,装饰材料,2014/12/3
300715.SZ,凯伦股份,建材,装饰材料,2017/10/26
300737.SZ,科顺股份,建材,装饰材料,2018/1/25
600321.SH,正源股份,建材,装饰材料,2001/5/24
603038.SH,华立股份,建材,装饰材料,2017/1/16
603268.SH,松发股份,建材,装饰材料,2015/3/19
603725.SH,天安新材,建材,装饰材料,2017/9/6
603838.SH,四通股份,建材,装饰材料,2015/7/1
605155.SH,西大门,建材,装饰材料,2020/12/31
605318.SH,法狮龙,建材,装饰材料,2020/8/3
605377.SH,华旺科技,建材,装饰材料,2020/12/28
000779.SZ,甘咨询,建筑,建筑设计及服务Ⅱ,1997/5/28
002398.SZ,垒知集团,建筑,建筑设计及服务Ⅱ,2010/5/6
002883.SZ,中设股份,建筑,建筑设计及服务Ⅱ,2017/6/20
002949.SZ,华阳国际,建筑,建筑设计及服务Ⅱ,2019/2/26
003013.SZ,地铁设计,建筑,建筑设计及服务Ⅱ,2020/10/22
300284.SZ,苏交科,建筑,建筑设计及服务Ⅱ,2012/1/10
300492.SZ,华图山鼎,建筑,建筑设计及服务Ⅱ,2015/12/23
300564.SZ,筑博设计,建筑,建筑设计及服务Ⅱ,2019/11/8
300675.SZ,建科院,建筑,建筑设计及服务Ⅱ,2017/7/19
300732.SZ,设研院,建筑,建筑设计及服务Ⅱ,2017/12/12
300826.SZ,测绘股份,建筑,建筑设计及服务Ⅱ,2020/4/3
300949.SZ,奥雅设计,建筑,建筑设计及服务Ⅱ,2021/2/26
300977.SZ,深圳瑞捷,建筑,建筑设计及服务Ⅱ,2021/4/20
300983.SZ,尤安设计,建筑,建筑设计及服务Ⅱ,2021/4/20
300989.SZ,蕾奥规划,建筑,建筑设计及服务Ⅱ,2021/5/7
600629.SH,华建集团,建筑,建筑设计及服务Ⅱ,1993/2/9
600846.SH,同济科技,建筑,建筑设计及服务Ⅱ,1994/3/11
603017.SH,中衡设计,建筑,建筑设计及服务Ⅱ,2014/12/31
603018.SH,华设集团,建筑,建筑设计及服务Ⅱ,2014/10/13
603357.SH,设计总院,建筑,建筑设计及服务Ⅱ,2017/8/1
603458.SH,勘设股份,建筑,建筑设计及服务Ⅱ,2017/8/9
603909.SH,合诚股份,建筑,建筑设计及服务Ⅱ,2016/6/28
000010.SZ,美丽生态,建筑,建筑施工,1995/10/27
000065.SZ,北方国际,建筑,建筑施工,1998/6/5
000090.SZ,天健集团,建筑,建筑施工,1999/7/21
000498.SZ,山东路桥,建筑,建筑施工,1997/6/9
000628.SZ,高新发展,建筑,建筑施工,1996/11/18
000928.SZ,中钢国际,建筑,建筑施工,1999/3/12
002051.SZ,中工国际,建筑,建筑施工,2006/6/19
002060.SZ,粤水电,建筑,建筑施工,2006/8/10
002061.SZ,浙江交科,建筑,建筑施工,2006/8/16
002062.SZ,宏润建设,建筑,建筑施工,2006/8/16
002116.SZ,中国海诚,建筑,建筑施工,2007/2/15
002135.SZ,东南网架,建筑,建筑施工,2007/5/30
002140.SZ,东华科技,建筑,建筑施工,2007/7/12
002178.SZ,延华智能,建筑,建筑施工,2007/11/1
002307.SZ,北新路桥,建筑,建筑施工,2009/11/11
002310.SZ,东方园林,建筑,建筑施工,2009/11/27
002431.SZ,棕榈股份,建筑,建筑施工,2010/6/10
002469.SZ,三维化学,建筑,建筑施工,2010/9/8
002541.SZ,鸿路钢构,建筑,建筑施工,2011/1/18
002542.SZ,中化岩土,建筑,建筑施工,2011/1/28
002545.SZ,东方铁塔,建筑,建筑施工,2011/2/11
002586.SZ,*ST围海,建筑,建筑施工,2011/6/2
002628.SZ,成都路桥,建筑,建筑施工,2011/11/3
002663.SZ,普邦股份,建筑,建筑施工,2012/3/16
002717.SZ,岭南股份,建筑,建筑施工,2014/2/19
002775.SZ,文科园林,建筑,建筑施工,2015/6/29
002887.SZ,绿茵生态,建筑,建筑施工,2017/8/1
002941.SZ,新疆交建,建筑,建筑施工,2018/11/28
002963.SZ,豪尔赛,建筑,建筑施工,2019/10/28
003001.SZ,中岩大地,建筑,建筑施工,2020/10/13
003035.SZ,南网能源,建筑,建筑施工,2021/1/19
300044.SZ,*ST赛为,建筑,建筑施工,2010/1/20
300117.SZ,嘉寓股份,建筑,建筑施工,2010/9/2
300197.SZ,节能铁汉,建筑,建筑施工,2011/3/29
300237.SZ,美晨生态,建筑,建筑施工,2011/6/29
300355.SZ,蒙草生态,建筑,建筑施工,2012/9/27
300495.SZ,*ST美尚,建筑,建筑施工,2015/12/22
300517.SZ,海波重科,建筑,建筑施工,2016/7/19
300536.SZ,农尚环境,建筑,建筑施工,2016/9/20
300712.SZ,永福股份,建筑,建筑施工,2017/10/31
300860.SZ,锋尚文化,建筑,建筑施工,2020/8/24
300948.SZ,冠中生态,建筑,建筑施工,2021/2/25
600039.SH,四川路桥,建筑,建筑施工,2003/3/25
600068.SH,葛洲坝,建筑,建筑施工,1997/5/26
600170.SH,上海建工,建筑,建筑施工,1998/6/23
600248.SH,陕西建工,建筑,建筑施工,2000/6/22
600284.SH,浦东建设,建筑,建筑施工,2004/3/16
600326.SH,西藏天路,建筑,建筑施工,2001/1/16
600477.SH,杭萧钢构,建筑,建筑施工,2003/11/10
600491.SH,龙元建设,建筑,建筑施工,2004/5/24
600496.SH,精工钢构,建筑,建筑施工,2002/6/5
600502.SH,安徽建工,建筑,建筑施工,2003/4/15
600512.SH,腾达建设,建筑,建筑施工,2002/12/26
600528.SH,中铁工业,建筑,建筑施工,2001/5/28
600545.SH,卓郎智能,建筑,建筑施工,2003/12/3
600610.SH,中毅达,建筑,建筑施工,1992/8/5
600820.SH,隧道股份,建筑,建筑施工,1994/1/28
600853.SH,龙建股份,建筑,建筑施工,1994/4/4
600939.SH,重庆建工,建筑,建筑施工,2017/2/21
600970.SH,中材国际,建筑,建筑施工,2005/4/12
601068.SH,中铝国际,建筑,建筑施工,2018/8/31
601117.SH,中国化学,建筑,建筑施工,2010/1/7
601186.SH,中国铁建,建筑,建筑施工,2008/3/10
601226.SH,华电重工,建筑,建筑施工,2014/12/11
601390.SH,中国中铁,建筑,建筑施工,2007/12/3
601611.SH,中国核建,建筑,建筑施工,2016/6/6
601618.SH,中国中冶,建筑,建筑施工,2009/9/21
601668.SH,中国建筑,建筑,建筑施工,2009/7/29
601669.SH,中国电建,建筑,建筑施工,2011/10/18
601789.SH,宁波建工,建筑,建筑施工,2011/8/16
601800.SH,中国交建,建筑,建筑施工,2012/3/9
603007.SH,ST花王,建筑,建筑施工,2016/8/26
603098.SH,森特股份,建筑,建筑施工,2016/12/16
603300.SH,华铁应急,建筑,建筑施工,2015/5/29
603316.SH,诚邦股份,建筑,建筑施工,2017/6/19
603359.SH,东珠生态,建筑,建筑施工,2017/9/1
603637.SH,镇海股份,建筑,建筑施工,2017/2/8
603717.SH,天域生态,建筑,建筑施工,2017/3/27
603778.SH,乾景园林,建筑,建筑施工,2015/12/31
603815.SH,交建股份,建筑,建筑施工,2019/10/21
603843.SH,正平股份,建筑,建筑施工,2016/9/5
603887.SH,城地香江,建筑,建筑施工,2016/10/10
603929.SH,亚翔集成,建筑,建筑施工,2016/12/30
603955.SH,大千生态,建筑,建筑施工,2017/3/10
603959.SH,百利科技,建筑,建筑施工,2016/5/17
605178.SH,时空科技,建筑,建筑施工,2020/8/21
605289.SH,罗曼股份,建筑,建筑施工,2021/4/26
605303.SH,园林股份,建筑,建筑施工,2021/3/1
900906.SH,中毅达B,建筑,建筑施工,1992/7/28
002047.SZ,宝鹰股份,建筑,建筑装修Ⅱ,2005/5/31
002081.SZ,金螳螂,建筑,建筑装修Ⅱ,2006/11/20
002325.SZ,洪涛股份,建筑,建筑装修Ⅱ,2009/12/22
002375.SZ,亚厦股份,建筑,建筑装修Ⅱ,2010/3/23
002482.SZ,广田集团,建筑,建筑装修Ⅱ,2010/9/29
002504.SZ,ST弘高,建筑,建筑装修Ⅱ,2010/11/18
002620.SZ,瑞和股份,建筑,建筑装修Ⅱ,2011/9/29
002713.SZ,东易日盛,建筑,建筑装修Ⅱ,2014/2/19
002781.SZ,奇信股份,建筑,建筑装修Ⅱ,2015/12/22
002789.SZ,建艺集团,建筑,建筑装修Ⅱ,2016/3/11
002811.SZ,郑中设计,建筑,建筑装修Ⅱ,2016/9/8
002822.SZ,中装建设,建筑,建筑装修Ⅱ,2016/11/29
002830.SZ,名雕股份,建筑,建筑装修Ⅱ,2016/12/13
002856.SZ,美芝股份,建筑,建筑装修Ⅱ,2017/3/20
002989.SZ,中天精装,建筑,建筑装修Ⅱ,2020/6/10
300500.SZ,启迪设计,建筑,建筑装修Ⅱ,2016/2/4
300506.SZ,名家汇,建筑,建筑装修Ⅱ,2016/3/24
300592.SZ,华凯创意,建筑,建筑装修Ⅱ,2017/1/20
300621.SZ,维业股份,建筑,建筑装修Ⅱ,2017/3/16
300649.SZ,杭州园林,建筑,建筑装修Ⅱ,2017/5/5
300668.SZ,杰恩设计,建筑,建筑装修Ⅱ,2017/6/19
300746.SZ,汉嘉设计,建筑,建筑装修Ⅱ,2018/5/25
300778.SZ,新城市,建筑,建筑装修Ⅱ,2019/5/10
600193.SH,创兴资源,建筑,建筑装修Ⅱ,1999/5/27
600209.SH,*ST罗顿,建筑,建筑装修Ⅱ,1999/3/25
601886.SH,江河集团,建筑,建筑装修Ⅱ,2011/8/18
603030.SH,全筑股份,建筑,建筑装修Ⅱ,2015/3/20
603388.SH,元成股份,建筑,建筑装修Ⅱ,2017/3/24
603466.SH,风语筑,建筑,建筑装修Ⅱ,2017/10/20
603828.SH,柯利达,建筑,建筑装修Ⅱ,2015/2/26
000088.SZ,盐田港,交通运输,公路铁路,1997/7/28
000429.SZ,粤高速A,交通运输,公路铁路,1998/2/20
000548.SZ,湖南投资,交通运输,公路铁路,1993/12/20
000755.SZ,山西路桥,交通运输,公路铁路,1997/6/27
000828.SZ,东莞控股,交通运输,公路铁路,1997/6/17
000885.SZ,城发环境,交通运输,公路铁路,1999/3/19
000886.SZ,海南高速,交通运输,公路铁路,1998/1/23
000900.SZ,现代投资,交通运输,公路铁路,1999/1/28
001965.SZ,招商公路,交通运输,公路铁路,2017/12/25
002357.SZ,富临运业,交通运输,公路铁路,2010/2/10
002627.SZ,三峡旅游,交通运输,公路铁路,2011/11/3
200429.SZ,粤高速B,交通运输,公路铁路,1996/8/15
600012.SH,皖通高速,交通运输,公路铁路,2003/1/7
600020.SH,中原高速,交通运输,公路铁路,2003/8/8
600033.SH,福建高速,交通运输,公路铁路,2001/2/9
600035.SH,楚天高速,交通运输,公路铁路,2004/3/10
600106.SH,重庆路桥,交通运输,公路铁路,1997/6/18
600125.SH,铁龙物流,交通运输,公路铁路,1998/5/11
600269.SH,赣粤高速,交通运输,公路铁路,2000/5/18
600350.SH,山东高速,交通运输,公路铁路,2002/3/18
600368.SH,五洲交通,交通运输,公路铁路,2000/12/21
600377.SH,宁沪高速,交通运输,公路铁路,2001/1/16
600548.SH,深高速,交通运输,公路铁路,2001/12/25
600561.SH,江西长运,交通运输,公路铁路,2002/7/16
600611.SH,大众交通,交通运输,公路铁路,1992/8/7
600650.SH,锦江在线,交通运输,公路铁路,1993/6/7
600662.SH,强生控股,交通运输,公路铁路,1993/6/14
600834.SH,申通地铁,交通运输,公路铁路,1994/2/24
601006.SH,大秦铁路,交通运输,公路铁路,2006/8/1
601107.SH,四川成渝,交通运输,公路铁路,2009/7/27
601188.SH,龙江交通,交通运输,公路铁路,2010/3/19
601333.SH,广深铁路,交通运输,公路铁路,2006/12/22
601518.SH,吉林高速,交通运输,公路铁路,2010/3/19
601816.SH,京沪高铁,交通运输,公路铁路,2020/1/16
603032.SH,*ST德新,交通运输,公路铁路,2017/1/5
603069.SH,海汽集团,交通运输,公路铁路,2016/7/12
900903.SH,大众B股,交通运输,公路铁路,1992/7/22
900914.SH,锦在线B,交通运输,公路铁路,1993/10/18
000089.SZ,深圳机场,交通运输,航空机场,1998/4/20
000099.SZ,中信海直,交通运输,航空机场,2000/7/31
002928.SZ,华夏航空,交通运输,航空机场,2018/3/2
600004.SH,白云机场,交通运输,航空机场,2003/4/28
600009.SH,上海机场,交通运输,航空机场,1998/2/18
600029.SH,南方航空,交通运输,航空机场,2003/7/25
600115.SH,中国东航,交通运输,航空机场,1997/11/5
600221.SH,*ST海航,交通运输,航空机场,1999/11/25
600897.SH,厦门空港,交通运输,航空机场,1996/5/31
601021.SH,春秋航空,交通运输,航空机场,2015/1/21
601111.SH,中国国航,交通运输,航空机场,2006/8/18
603885.SH,吉祥航空,交通运输,航空机场,2015/5/27
900945.SH,*ST海航B,交通运输,航空机场,1997/6/26
000507.SZ,珠海港,交通运输,航运港口,1993/3/26
000520.SZ,长航凤凰,交通运输,航运港口,1993/10/25
000582.SZ,北部湾港,交通运输,航运港口,1995/11/2
000905.SZ,厦门港务,交通运输,航运港口,1999/4/29
001205.SZ,盛航股份,交通运输,航运港口,2021/5/13
001872.SZ,招商港口,交通运输,航运港口,1993/5/5
002040.SZ,南京港,交通运输,航运港口,2005/3/25
002320.SZ,海峡股份,交通运输,航运港口,2009/12/16
002492.SZ,恒基达鑫,交通运输,航运港口,2010/11/2
201872.SZ,招港B,交通运输,航运港口,1993/5/5
600017.SH,日照港,交通运输,航运港口,2006/10/17
600018.SH,上港集团,交通运输,航运港口,2006/10/26
600026.SH,中远海能,交通运输,航运港口,2002/5/23
600190.SH,锦州港,交通运输,航运港口,1999/6/9
600279.SH,重庆港九,交通运输,航运港口,2000/7/31
600428.SH,中远海特,交通运输,航运港口,2002/4/18
600717.SH,天津港,交通运输,航运港口,1996/6/14
600798.SH,宁波海运,交通运输,航运港口,1997/4/23
601000.SH,唐山港,交通运输,航运港口,2010/7/5
601008.SH,连云港,交通运输,航运港口,2007/4/26
601018.SH,宁波港,交通运输,航运港口,2010/9/28
601228.SH,广州港,交通运输,航运港口,2017/3/29
601298.SH,青岛港,交通运输,航运港口,2019/1/21
601326.SH,秦港股份,交通运输,航运港口,2017/8/16
601598.SH,中国外运,交通运输,航运港口,2019/1/18
601866.SH,中远海发,交通运输,航运港口,2007/12/12
601872.SH,招商轮船,交通运输,航运港口,2006/12/1
601880.SH,辽港股份,交通运输,航运港口,2010/12/6
601919.SH,中远海控,交通运输,航运港口,2007/6/26
601975.SH,招商南油,交通运输,航运港口,2019/1/8
603167.SH,渤海轮渡,交通运输,航运港口,2012/9/6
900952.SH,锦港B股,交通运输,航运港口,1998/5/19
000557.SZ,西部创业,交通运输,物流,1994/6/17
001202.SZ,炬申股份,交通运输,物流,2021/4/29
002010.SZ,传化智联,交通运输,物流,2004/6/29
002120.SZ,韵达股份,交通运输,物流,2007/3/6
002183.SZ,怡亚通,交通运输,物流,2007/11/13
002210.SZ,*ST飞马,交通运输,物流,2008/1/30
002245.SZ,蔚蓝锂芯,交通运输,物流,2008/6/5
002352.SZ,顺丰控股,交通运输,物流,2010/2/5
002468.SZ,申通快递,交通运输,物流,2010/9/8
002711.SZ,欧浦退(退市),交通运输,物流,2014/1/27
002769.SZ,普路通,交通运输,物流,2015/6/29
002800.SZ,天顺股份,交通运输,物流,2016/5/30
002889.SZ,东方嘉盛,交通运输,物流,2017/7/31
002930.SZ,宏川智慧,交通运输,物流,2018/3/28
300013.SZ,新宁物流,交通运输,物流,2009/10/30
300240.SZ,飞力达,交通运输,物流,2011/7/6
300350.SZ,华鹏飞,交通运输,物流,2012/8/21
300873.SZ,海晨股份,交通运输,物流,2020/8/24
600057.SH,厦门象屿,交通运输,物流,1997/6/4
600119.SH,长江投资,交通运输,物流,1998/1/15
600153.SH,建发股份,交通运输,物流,1998/6/16
600179.SH,安通控股,交通运输,物流,1998/11/4
600180.SH,瑞茂通,交通运输,物流,1998/7/3
600233.SH,圆通速递,交通运输,物流,2000/6/8
600787.SH,中储股份,交通运输,物流,1997/1/21
600794.SH,保税科技,交通运输,物流,1997/3/6
601156.SH,东航物流,交通运输,物流,2021/6/9
603056.SH,德邦股份,交通运输,物流,2018/1/16
603066.SH,音飞储存,交通运输,物流,2015/6/11
603117.SH,万林物流,交通运输,物流,2015/6/29
603128.SH,华贸物流,交通运输,物流,2012/5/29
603223.SH,恒通股份,交通运输,物流,2015/6/30
603329.SH,上海雅仕,交通运输,物流,2017/12/29
603535.SH,嘉诚国际,交通运输,物流,2017/8/8
603565.SH,中谷物流,交通运输,物流,2020/9/25
603569.SH,长久物流,交通运输,物流,2016/8/10
603648.SH,畅联股份,交通运输,物流,2017/9/13
603713.SH,密尔克卫,交通运输,物流,2018/7/13
603813.SH,原尚股份,交通运输,物流,2017/9/18
603836.SH,海程邦达,交通运输,物流,2021/5/26
603871.SH,嘉友国际,交通运输,物流,2018/2/6
603967.SH,中创物流,交通运输,物流,2019/4/29
000723.SZ,美锦能源,煤炭,煤炭化工,1997/5/15
600408.SH,ST安泰,煤炭,煤炭化工,2003/2/12
600725.SH,云维股份,煤炭,煤炭化工,1996/7/2
600740.SH,山西焦化,煤炭,煤炭化工,1996/8/8
600758.SH,辽宁能源,煤炭,煤炭化工,1996/10/29
600792.SH,云煤能源,煤炭,煤炭化工,1997/1/23
601011.SH,宝泰隆,煤炭,煤炭化工,2011/3/9
601015.SH,陕西黑猫,煤炭,煤炭化工,2014/11/5
603113.SH,金能科技,煤炭,煤炭化工,2017/5/11
000552.SZ,靖远煤电,煤炭,煤炭开采洗选,1994/1/6
000780.SZ,ST平能,煤炭,煤炭开采洗选,1997/6/6
000937.SZ,冀中能源,煤炭,煤炭开采洗选,1999/9/9
000983.SZ,山西焦煤,煤炭,煤炭开采洗选,2000/7/26
002128.SZ,露天煤业,煤炭,煤炭开采洗选,2007/4/18
600121.SH,郑州煤电,煤炭,煤炭开采洗选,1998/1/7
600123.SH,兰花科创,煤炭,煤炭开采洗选,1998/12/17
600157.SH,永泰能源,煤炭,煤炭开采洗选,1998/5/13
600188.SH,兖州煤业,煤炭,煤炭开采洗选,1998/7/1
600348.SH,华阳股份,煤炭,煤炭开采洗选,2003/8/21
600395.SH,盘江股份,煤炭,煤炭开采洗选,2001/5/31
600397.SH,安源煤业,煤炭,煤炭开采洗选,2002/7/2
600403.SH,ST大有,煤炭,煤炭开采洗选,2003/10/9
600508.SH,上海能源,煤炭,煤炭开采洗选,2001/8/29
600546.SH,山煤国际,煤炭,煤炭开采洗选,2003/7/31
600575.SH,淮河能源,煤炭,煤炭开采洗选,2003/3/28
600971.SH,恒源煤电,煤炭,煤炭开采洗选,2004/8/17
600985.SH,淮北矿业,煤炭,煤炭开采洗选,2004/4/28
600997.SH,开滦股份,煤炭,煤炭开采洗选,2004/6/2
601001.SH,晋控煤业,煤炭,煤炭开采洗选,2006/6/23
601088.SH,中国神华,煤炭,煤炭开采洗选,2007/10/9
601101.SH,昊华能源,煤炭,煤炭开采洗选,2010/3/31
601225.SH,陕西煤业,煤炭,煤炭开采洗选,2014/1/28
601666.SH,平煤股份,煤炭,煤炭开采洗选,2006/11/23
601699.SH,潞安环能,煤炭,煤炭开采洗选,2006/9/22
601898.SH,中煤能源,煤炭,煤炭开采洗选,2008/2/1
601918.SH,新集能源,煤炭,煤炭开采洗选,2007/12/19
000048.SZ,京基智农,农林牧渔,畜牧业,1994/11/1
000702.SZ,正虹科技,农林牧渔,畜牧业,1997/3/18
000735.SZ,罗牛山,农林牧渔,畜牧业,1997/6/11
000876.SZ,新希望,农林牧渔,畜牧业,1998/3/11
001201.SZ,东瑞股份,农林牧渔,畜牧业,2021/4/28
002100.SZ,天康生物,农林牧渔,畜牧业,2006/12/26
002124.SZ,天邦股份,农林牧渔,畜牧业,2007/4/3
002157.SZ,正邦科技,农林牧渔,畜牧业,2007/8/17
002234.SZ,民和股份,农林牧渔,畜牧业,2008/5/16
002299.SZ,圣农发展,农林牧渔,畜牧业,2009/10/21
002311.SZ,海大集团,农林牧渔,畜牧业,2009/11/27
002321.SZ,*ST华英,农林牧渔,畜牧业,2009/12/16
