,Code,Name,一级行业,二级行业,上市日期,行业
1178,000776.SZ,广发证券,非银行金融,证券Ⅱ,1997/6/11,证券Ⅱ
1179,000783.SZ,长江证券,非银行金融,证券Ⅱ,1997/7/31,证券Ⅱ
1180,002500.SZ,山西证券,非银行金融,证券Ⅱ,2010/11/15,证券Ⅱ
1181,002670.SZ,国盛金控,非银行金融,证券Ⅱ,2012/4/16,证券Ⅱ
1182,002673.SZ,西部证券,非银行金融,证券Ⅱ,2012/5/3,证券Ⅱ
1183,002736.SZ,国信证券,非银行金融,证券Ⅱ,2014/12/29,证券Ⅱ
1184,002797.SZ,第一创业,非银行金融,证券Ⅱ,2016/5/11,证券Ⅱ
1185,002926.SZ,华西证券,非银行金融,证券Ⅱ,2018/2/5,证券Ⅱ
1186,002939.SZ,长城证券,非银行金融,证券Ⅱ,2018/10/26,证券Ⅱ
1187,002945.SZ,华林证券,非银行金融,证券Ⅱ,2019/1/17,证券Ⅱ
1188,600030.SH,中信证券,非银行金融,证券Ⅱ,2003/1/6,证券Ⅱ
1189,600061.SH,国投资本,非银行金融,证券Ⅱ,1997/5/19,证券Ⅱ
1190,600109.SH,国金证券,非银行金融,证券Ⅱ,1997/8/7,证券Ⅱ
1191,600155.SH,华创阳安,非银行金融,证券Ⅱ,1998/9/18,证券Ⅱ
1192,600369.SH,西南证券,非银行金融,证券Ⅱ,2001/1/9,证券Ⅱ
1193,600390.SH,五矿资本,非银行金融,证券Ⅱ,2001/1/15,证券Ⅱ
1194,600621.SH,华鑫股份,非银行金融,证券Ⅱ,1992/12/2,证券Ⅱ
1195,600739.SH,辽宁成大,非银行金融,证券Ⅱ,1996/8/19,证券Ⅱ
1196,600837.SH,海通证券,非银行金融,证券Ⅱ,1994/2/24,证券Ⅱ
1197,600864.SH,哈投股份,非银行金融,证券Ⅱ,1994/8/9,证券Ⅱ
1198,600906.SH,财达证券,非银行金融,证券Ⅱ,2021/5/7,证券Ⅱ
1199,600909.SH,华安证券,非银行金融,证券Ⅱ,2016/12/6,证券Ⅱ
1200,600918.SH,中泰证券,非银行金融,证券Ⅱ,2020/6/3,证券Ⅱ
1201,600958.SH,东方证券,非银行金融,证券Ⅱ,2015/3/23,证券Ⅱ
1202,600999.SH,招商证券,非银行金融,证券Ⅱ,2009/11/17,证券Ⅱ
1203,601066.SH,中信建投,非银行金融,证券Ⅱ,2018/6/20,证券Ⅱ
1204,601099.SH,太平洋,非银行金融,证券Ⅱ,2007/12/28,证券Ⅱ
1205,601108.SH,财通证券,非银行金融,证券Ⅱ,2017/10/24,证券Ⅱ
1206,601162.SH,天风证券,非银行金融,证券Ⅱ,2018/10/19,证券Ⅱ
1207,601198.SH,东兴证券,非银行金融,证券Ⅱ,2015/2/26,证券Ⅱ
1208,601211.SH,国泰君安,非银行金融,证券Ⅱ,2015/6/26,证券Ⅱ
1209,601236.SH,红塔证券,非银行金融,证券Ⅱ,2019/7/5,证券Ⅱ
1210,601375.SH,中原证券,非银行金融,证券Ⅱ,2017/1/3,证券Ⅱ
1211,601377.SH,兴业证券,非银行金融,证券Ⅱ,2010/10/13,证券Ⅱ
1212,601456.SH,国联证券,非银行金融,证券Ⅱ,2020/7/31,证券Ⅱ
1213,601555.SH,东吴证券,非银行金融,证券Ⅱ,2011/12/12,证券Ⅱ
1214,601688.SH,华泰证券,非银行金融,证券Ⅱ,2010/2/26,证券Ⅱ
1215,601696.SH,中银证券,非银行金融,证券Ⅱ,2020/2/26,证券Ⅱ
1216,601788.SH,光大证券,非银行金融,证券Ⅱ,2009/8/18,证券Ⅱ
1217,601878.SH,浙商证券,非银行金融,证券Ⅱ,2017/6/26,证券Ⅱ
1218,601881.SH,中国银河,非银行金融,证券Ⅱ,2017/1/23,证券Ⅱ
1219,601901.SH,方正证券,非银行金融,证券Ⅱ,2011/8/10,证券Ⅱ
1220,601990.SH,南京证券,非银行金融,证券Ⅱ,2018/6/13,证券Ⅱ
1221,601995.SH,中金公司,非银行金融,证券Ⅱ,2020/11/2,证券Ⅱ
1222,000709.SZ,河钢股份,钢铁,普钢,1997/4/16,钢铁
1223,000717.SZ,韶钢松山,钢铁,普钢,1997/5/8,钢铁
1224,000761.SZ,本钢板材,钢铁,普钢,1998/1/15,钢铁
1225,000778.SZ,新兴铸管,钢铁,普钢,1997/6/6,钢铁
1226,000825.SZ,太钢不锈,钢铁,普钢,1998/10/21,钢铁
1227,000898.SZ,鞍钢股份,钢铁,普钢,1997/12/25,钢铁
1228,000932.SZ,华菱钢铁,钢铁,普钢,1999/8/3,钢铁
1229,000959.SZ,首钢股份,钢铁,普钢,1999/12/16,钢铁
1230,002110.SZ,三钢闽光,钢铁,普钢,2007/1/26,钢铁
1231,200761.SZ,本钢板B,钢铁,普钢,1997/7/8,钢铁
1232,600010.SH,包钢股份,钢铁,普钢,2001/3/9,钢铁
1233,600019.SH,宝钢股份,钢铁,普钢,2000/12/12,钢铁
1234,600022.SH,山东钢铁,钢铁,普钢,2004/6/29,钢铁
1235,600126.SH,杭钢股份,钢铁,普钢,1998/3/11,钢铁
1236,600231.SH,凌钢股份,钢铁,普钢,2000/5/11,钢铁
1237,600282.SH,南钢股份,钢铁,普钢,2000/9/19,钢铁
1238,600307.SH,酒钢宏兴,钢铁,普钢,2000/12/20,钢铁
1239,600569.SH,安阳钢铁,钢铁,普钢,2001/8/20,钢铁
1240,600581.SH,八一钢铁,钢铁,普钢,2002/8/16,钢铁
1241,600782.SH,新钢股份,钢铁,普钢,1996/12/25,钢铁
1242,600808.SH,马钢股份,钢铁,普钢,1994/1/6,钢铁
1243,601003.SH,柳钢股份,钢铁,普钢,2007/2/27,钢铁
1244,601005.SH,重庆钢铁,钢铁,普钢,2007/2/28,钢铁
1245,601686.SH,友发集团,钢铁,普钢,2020/12/4,钢铁
1246,603969.SH,银龙股份,钢铁,普钢,2015/2/27,钢铁
1247,000629.SZ,攀钢钒钛,钢铁,其他钢铁,1996/11/15,钢铁
1248,000655.SZ,金岭矿业,钢铁,其他钢铁,1996/11/28,钢铁
1249,000906.SZ,浙商中拓,钢铁,其他钢铁,1999/7/7,钢铁
1250,000923.SZ,河钢资源,钢铁,其他钢铁,1999/7/14,钢铁
1251,001203.SZ,大中矿业,钢铁,其他钢铁,2021/5/10,钢铁
1252,600058.SH,五矿发展,钢铁,其他钢铁,1997/5/28,钢铁
1253,600295.SH,鄂尔多斯,钢铁,其他钢铁,2001/4/26,钢铁
1254,600516.SH,方大炭素,钢铁,其他钢铁,2002/8/30,钢铁
1255,600532.SH,未来股份,钢铁,其他钢铁,2002/10/31,钢铁
1256,600608.SH,ST沪科,钢铁,其他钢铁,1992/3/27,钢铁
1257,601969.SH,海南矿业,钢铁,其他钢铁,2014/12/9,钢铁
1258,605050.SH,福然德,钢铁,其他钢铁,2020/9/24,钢铁
1259,900936.SH,鄂资B股,钢铁,其他钢铁,1995/10/20,钢铁
1260,000708.SZ,中信特钢,钢铁,特材,1997/3/26,钢铁
1261,002057.SZ,中钢天源,钢铁,特材,2006/8/2,钢铁
1262,002075.SZ,沙钢股份,钢铁,特材,2006/10/25,钢铁
1263,002297.SZ,博云新材,钢铁,特材,2009/9/29,钢铁
1264,002318.SZ,久立特材,钢铁,特材,2009/12/11,钢铁
1265,002443.SZ,金洲管道,钢铁,特材,2010/7/6,钢铁
1266,002478.SZ,常宝股份,钢铁,特材,2010/9/21,钢铁
1267,002756.SZ,永兴材料,钢铁,特材,2015/5/15,钢铁
1268,300855.SZ,图南股份,钢铁,特材,2020/7/23,钢铁
1269,300881.SZ,盛德鑫泰,钢铁,特材,2020/9/1,钢铁
1270,600117.SH,西宁特钢,钢铁,特材,1997/10/15,钢铁
1271,600399.SH,抚顺特钢,钢铁,特材,2000/12/29,钢铁
1272,600507.SH,方大特钢,钢铁,特材,2003/9/30,钢铁
1273,601028.SH,玉龙股份,钢铁,特材,2011/11/7,钢铁
1274,603878.SH,武进不锈,钢铁,特材,2016/12/19,钢铁
1275,603995.SH,甬金股份,钢铁,特材,2019/12/24,钢铁
1276,688186.SH,广大特材,钢铁,特材,2020/2/11,钢铁
1277,000519.SZ,中兵红箭,国防军工,兵器兵装Ⅱ,1993/10/8,国防军工
1278,300397.SZ,天和防务,国防军工,兵器兵装Ⅱ,2014/9/10,国防军工
1279,300875.SZ,捷强装备,国防军工,兵器兵装Ⅱ,2020/8/24,国防军工
1280,600435.SH,北方导航,国防军工,兵器兵装Ⅱ,2003/7/4,国防军工
1281,600967.SH,内蒙一机,国防军工,兵器兵装Ⅱ,2004/5/18,国防军工
1282,600990.SH,四创电子,国防军工,兵器兵装Ⅱ,2004/5/10,国防军工
1283,601606.SH,长城军工,国防军工,兵器兵装Ⅱ,2018/8/6,国防军工
1284,000547.SZ,航天发展,国防军工,航空航天,1993/11/30,国防军工
1285,000697.SZ,炼石航空,国防军工,航空航天,1997/3/25,国防军工
1286,000738.SZ,航发控制,国防军工,航空航天,1997/6/26,国防军工
1287,000768.SZ,中航西飞,国防军工,航空航天,1997/6/26,国防军工
1288,000901.SZ,航天科技,国防军工,航空航天,1999/4/1,国防军工
1289,002013.SZ,中航机电,国防军工,航空航天,2004/7/5,国防军工
1290,002025.SZ,航天电器,国防军工,航空航天,2004/7/26,国防军工
1291,002111.SZ,威海广泰,国防军工,航空航天,2007/1/26,国防军工
1292,002179.SZ,中航光电,国防军工,航空航天,2007/11/1,国防军工
1293,002190.SZ,成飞集成,国防军工,航空航天,2007/12/3,国防军工
1294,002389.SZ,航天彩虹,国防军工,航空航天,2010/4/13,国防军工
1295,002413.SZ,雷科防务,国防军工,航空航天,2010/5/28,国防军工
1296,002933.SZ,新兴装备,国防军工,航空航天,2018/8/28,国防军工
1297,002935.SZ,天奥电子,国防军工,航空航天,2018/9/3,国防军工
1298,002977.SZ,天箭科技,国防军工,航空航天,2020/3/17,国防军工
1299,002985.SZ,北摩高科,国防军工,航空航天,2020/4/29,国防军工
1300,003009.SZ,中天火箭,国防军工,航空航天,2020/9/25,国防军工
1301,300424.SZ,航新科技,国防军工,航空航天,2015/4/22,国防军工
1302,300474.SZ,景嘉微,国防军工,航空航天,2016/3/31,国防军工
1303,300581.SZ,晨曦航空,国防军工,航空航天,2016/12/20,国防军工
1304,300696.SZ,爱乐达,国防军工,航空航天,2017/8/22,国防军工
1305,300719.SZ,安达维尔,国防军工,航空航天,2017/11/9,国防军工
1306,300775.SZ,三角防务,国防军工,航空航天,2019/5/21,国防军工
1307,300900.SZ,广联航空,国防军工,航空航天,2020/10/29,国防军工
1308,300965.SZ,恒宇信通,国防军工,航空航天,2021/4/2,国防军工
1309,600038.SH,中直股份,国防军工,航空航天,2000/12/18,国防军工
1310,600118.SH,中国卫星,国防军工,航空航天,1997/9/8,国防军工
1311,600184.SH,光电股份,国防军工,航空航天,2003/11/6,国防军工
1312,600316.SH,洪都航空,国防军工,航空航天,2000/12/15,国防军工
1313,600343.SH,航天动力,国防军工,航空航天,2003/4/8,国防军工
1314,600372.SH,中航电子,国防军工,航空航天,2001/7/6,国防军工
1315,600391.SH,航发科技,国防军工,航空航天,2001/12/12,国防军工
1316,600501.SH,航天晨光,国防军工,航空航天,2001/6/15,国防军工
1317,600765.SH,中航重机,国防军工,航空航天,1996/11/6,国防军工
1318,600879.SH,航天电子,国防军工,航空航天,1995/11/15,国防军工
1319,600893.SH,航发动力,国防军工,航空航天,1996/4/8,国防军工
1320,601698.SH,中国卫通,国防军工,航空航天,2019/6/28,国防军工
1321,688070.SH,纵横股份,国防军工,航空航天,2021/2/10,国防军工
1322,688510.SH,航亚科技,国防军工,航空航天,2020/12/16,国防军工
1323,688586.SH,江航装备,国防军工,航空航天,2020/7/31,国防军工
1324,688685.SH,迈信林,国防军工,航空航天,2021/5/13,国防军工
1325,000561.SZ,烽火电子,国防军工,其他军工Ⅱ,1994/5/9,国防军工
1326,000687.SZ,*ST华讯,国防军工,其他军工Ⅱ,1997/2/21,国防军工
1327,000733.SZ,振华科技,国防军工,其他军工Ⅱ,1997/7/3,国防军工
1328,002151.SZ,北斗星通,国防军工,其他军工Ⅱ,2007/8/13,国防军工
1329,002214.SZ,大立科技,国防军工,其他军工Ⅱ,2008/2/18,国防军工
1330,002338.SZ,奥普光电,国防军工,其他军工Ⅱ,2010/1/15,国防军工
1331,002414.SZ,高德红外,国防军工,其他军工Ⅱ,2010/7/16,国防军工
1332,002465.SZ,海格通信,国防军工,其他军工Ⅱ,2010/8/31,国防军工
1333,002625.SZ,光启技术,国防军工,其他军工Ⅱ,2011/11/3,国防军工
1334,002829.SZ,星网宇达,国防军工,其他军工Ⅱ,2016/12/13,国防军工
1335,300034.SZ,钢研高纳,国防军工,其他军工Ⅱ,2009/12/25,国防军工
1336,300045.SZ,华力创通,国防军工,其他军工Ⅱ,2010/1/20,国防军工
1337,300065.SZ,海兰信,国防军工,其他军工Ⅱ,2010/3/26,国防军工
1338,300101.SZ,振芯科技,国防军工,其他军工Ⅱ,2010/8/6,国防军工
1339,300114.SZ,中航电测,国防军工,其他军工Ⅱ,2010/8/27,国防军工
1340,300123.SZ,亚光科技,国防军工,其他军工Ⅱ,2010/9/28,国防军工
1341,300252.SZ,金信诺,国防军工,其他军工Ⅱ,2011/8/18,国防军工
1342,300395.SZ,菲利华,国防军工,其他军工Ⅱ,2014/9/10,国防军工
1343,300447.SZ,全信股份,国防军工,其他军工Ⅱ,2015/4/22,国防军工
1344,300527.SZ,中船应急,国防军工,其他军工Ⅱ,2016/8/5,国防军工
1345,300699.SZ,光威复材,国防军工,其他军工Ⅱ,2017/9/1,国防军工
1346,300722.SZ,新余国科,国防军工,其他军工Ⅱ,2017/11/10,国防军工
1347,300726.SZ,宏达电子,国防军工,其他军工Ⅱ,2017/11/21,国防军工
1348,300762.SZ,上海瀚讯,国防军工,其他军工Ⅱ,2019/3/14,国防军工
1349,300777.SZ,中简科技,国防军工,其他军工Ⅱ,2019/5/16,国防军工
1350,300810.SZ,中科海讯,国防军工,其他军工Ⅱ,2019/12/6,国防军工
1351,300922.SZ,天秦装备,国防军工,其他军工Ⅱ,2020/12/25,国防军工
1352,600562.SH,国睿科技,国防军工,其他军工Ⅱ,2003/1/28,国防军工
1353,600685.SH,中船防务,国防军工,其他军工Ⅱ,1993/10/28,国防军工
1354,600760.SH,中航沈飞,国防军工,其他军工Ⅱ,1996/10/11,国防军工
1355,600764.SH,中国海防,国防军工,其他军工Ⅱ,1996/11/4,国防军工
1356,600862.SH,中航高科,国防军工,其他军工Ⅱ,1994/5/20,国防军工
1357,601989.SH,中国重工,国防军工,其他军工Ⅱ,2009/12/16,国防军工
1358,603267.SH,鸿远电子,国防军工,其他军工Ⅱ,2019/5/15,国防军工
1359,603678.SH,火炬电子,国防军工,其他军工Ⅱ,2015/1/26,国防军工
1360,603712.SH,七一二,国防军工,其他军工Ⅱ,2018/2/26,国防军工
1361,688011.SH,新光光电,国防军工,其他军工Ⅱ,2019/7/22,国防军工
1362,688081.SH,兴图新科,国防军工,其他军工Ⅱ,2020/1/6,国防军工
1363,688122.SH,西部超导,国防军工,其他军工Ⅱ,2019/7/22,国防军工
1364,688636.SH,智明达,国防军工,其他军工Ⅱ,2021/4/8,国防军工
1365,688682.SH,霍莱沃,国防军工,其他军工Ⅱ,2021/4/20,国防军工
1366,688788.SH,科思科技,国防军工,其他军工Ⅱ,2020/10/22,国防军工
1415,000410.SZ,ST沈机,机械,通用设备,1996/7/18,通用设备
1416,000530.SZ,冰山冷热,机械,通用设备,1993/12/8,通用设备
1417,000570.SZ,苏常柴A,机械,通用设备,1994/7/1,通用设备
1418,000584.SZ,哈工智能,机械,通用设备,1995/11/28,通用设备
1419,000595.SZ,宝塔实业,机械,通用设备,1996/4/19,通用设备
1420,000760.SZ,斯太退(退市),机械,通用设备,1997/6/27,通用设备
1421,000816.SZ,智慧农业,机械,通用设备,1997/8/18,通用设备
1422,000837.SZ,秦川机床,机械,通用设备,1998/9/28,通用设备
1423,000880.SZ,潍柴重机,机械,通用设备,1998/4/2,通用设备
1424,001696.SZ,宗申动力,机械,通用设备,1997/3/6,通用设备
1425,002011.SZ,盾安环境,机械,通用设备,2004/7/5,通用设备
1426,002026.SZ,山东威达,机械,通用设备,2004/7/27,通用设备
1427,002046.SZ,国机精工,机械,通用设备,2005/5/26,通用设备
1428,002122.SZ,ST天马,机械,通用设备,2007/3/28,通用设备
1429,002164.SZ,宁波东力,机械,通用设备,2007/8/23,通用设备
1430,002248.SZ,华东数控,机械,通用设备,2008/6/12,通用设备
1431,002272.SZ,川润股份,机械,通用设备,2008/9/19,通用设备
1432,002347.SZ,泰尔股份,机械,通用设备,2010/1/28,通用设备
1433,002406.SZ,远东传动,机械,通用设备,2010/5/18,通用设备
1434,002426.SZ,胜利精密,机械,通用设备,2010/6/8,通用设备
1435,002438.SZ,江苏神通,机械,通用设备,2010/6/23,通用设备
1436,002444.SZ,巨星科技,机械,通用设备,2010/7/13,通用设备
1437,002472.SZ,双环传动,机械,通用设备,2010/9/10,通用设备
1438,002483.SZ,润邦股份,机械,通用设备,2010/9/29,通用设备
1439,002520.SZ,日发精机,机械,通用设备,2010/12/10,通用设备
1440,002523.SZ,天桥起重,机械,通用设备,2010/12/10,通用设备
1441,002559.SZ,亚威股份,机械,通用设备,2011/3/3,通用设备
1442,002598.SZ,山东章鼓,机械,通用设备,2011/7/7,通用设备
1443,002633.SZ,申科股份,机械,通用设备,2011/11/22,通用设备
1444,002664.SZ,长鹰信质,机械,通用设备,2012/3/16,通用设备
1445,002685.SZ,华东重机,机械,通用设备,2012/6/12,通用设备
1446,002686.SZ,亿利达,机械,通用设备,2012/7/3,通用设备
1447,002698.SZ,博实股份,机械,通用设备,2012/9/11,通用设备
1448,002747.SZ,埃斯顿,机械,通用设备,2015/3/20,通用设备
1449,002757.SZ,南兴股份,机械,通用设备,2015/5/27,通用设备
1450,002760.SZ,凤形股份,机械,通用设备,2015/6/11,通用设备
1451,002786.SZ,银宝山新,机械,通用设备,2015/12/23,通用设备
1452,002795.SZ,永和智控,机械,通用设备,2016/4/28,通用设备
1453,002871.SZ,伟隆股份,机械,通用设备,2017/5/11,通用设备
1454,002877.SZ,智能自控,机械,通用设备,2017/6/5,通用设备
1455,002884.SZ,凌霄泵业,机械,通用设备,2017/7/11,通用设备
1456,002890.SZ,弘宇股份,机械,通用设备,2017/8/2,通用设备
1457,002896.SZ,中大力德,机械,通用设备,2017/8/29,通用设备
1458,002903.SZ,宇环数控,机械,通用设备,2017/10/13,通用设备
1459,002931.SZ,锋龙股份,机械,通用设备,2018/4/3,通用设备
